Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	tree_length
1980	-54.95717	-98.1557	43.19853	0.0036184	0.0125736	0.0430853	0.00440033	0.0218047	0.0330048	0.00388222	0.000323336	0.0253053	0.0351299	0.00344151	0.0111277	0.0185178	0.0327255	0.0192005	0.00268931	0.00933102	0.0461838	0.0309111	0.0405669	0.000856693	0.0213337	0.00157999	0.0235064	0.0566586	0.0204718	0.0756068	0.00692551	0.0393215	0.072202	0.0109465	0.00342916	0.0119199	0.00230671	0.0154569	0.955216	1.01866	0.288444	0.545344	0.827649	1.20824	1.83371	3.46688	0.8989596	0.3907159	0.00475889	0.0165367	0.0566655	0.00578729	0.0286774	0.0434077	0.00510587	0.00042525	0.0332813	0.0462026	0.00452625	0.014635	0.0243544	0.0430404	0.0252524	0.00353697	0.0122721	0.0607406	0.040654	0.0533533	0.00112672	0.0280579	0.002078	0.0309154	0.0745169	0.0269243	0.0994375	0.00910838	0.0517153	0.0949595	0.0143967	0.00451001	0.0156769	0.00303377	0.0203288	0.760345
2016	-46.97422	-92.01193	45.03771	0.0215984	0.0391064	0.0469935	0.0285129	0.0145984	0.00822402	0.00433859	0.00019251	0.00908264	0.0712839	0.00692148	0.0459444	0.000199888	0.0494706	0.00952763	0.00560448	0.0247777	0.0341143	0.0377139	0.0406601	0.00599093	0.0119133	0.00263838	0.0188225	0.0349432	0.00902351	0.0213387	0.00474981	0.0144929	0.0643571	0.0330266	0.0468443	0.00748142	0.0081868	0.0266765	0.0241997	1.40658	0.889272	0.944374	0.982303	1.01802	1.0589	1.12452	0.084854	0.007168567	0.0266861	0.0483182	0.0580631	0.0352294	0.0180371	0.0101612	0.00536057	0.000237857	0.0112221	0.0880753	0.00855188	0.0567669	0.000246973	0.0611238	0.0117719	0.00692465	0.0306142	0.0421502	0.0465976	0.0502378	0.00740213	0.0147196	0.00325987	0.0232563	0.0431744	0.0111491	0.0263651	0.00586866	0.0179069	0.0795168	0.0408063	0.0578787	0.00924372	0.0101153	0.0329603	0.8093518
2052	-50.07638	-93.63659	43.56021	0.00153099	0.0151205	0.00587708	0.000702615	0.0163079	0.012189	0.000263204	0.000180664	0.00184611	0.0114909	0.0321646	0.00102725	0.000514586	0.0430071	0.00960002	0.000144315	0.0247604	0.00226934	0.0114592	0.00983705	0.00228714	0.00120336	0.00160697	0.0279528	0.0120551	0.00381901	0.0199483	0.000784118	0.00568455	0.0146638	0.00712627	0.0154636	0.00364389	0.0021127	0.0106981	0.725149	1.11452	0.319272	0.57303	0.840535	1.18972	1.74511	3.13213	0.8255374	0.2710987	0.00464862	0.0459112	0.0178449	0.00213339	0.0495166	0.0370101	0.000799181	0.000548561	0.00560546	0.0348903	0.0976632	0.0031191	0.00156247	0.130585	0.0291491	0.00043819	0.0751813	0.00689051	0.0347941	0.0298688	0.00694456	0.00365384	0.00487932	0.0848745	0.0366034	0.0115959	0.06057	0.00238086	0.0172603	0.0445244	0.0216379	0.0469531	0.0110641	0.00641491	0.0324831	0.3293423
2088	-55.68916	-97.49209	41.80293	0.0045583	0.00927604	0.00982914	0.0106292	0.012669	0.00617686	0.00324819	0.000348598	0.00844946	0.00686308	0.0117489	0.00424392	0.00163466	0.00884823	0.000809354	0.00153367	0.00203059	0.00430855	0.00444288	0.00414329	0.00637042	0.0100013	0.00284931	0.00275927	0.00108245	0.0225816	0.00015052	0.00450159	0.0099455	0.00187651	0.000455984	0.00531678	0.0286187	0.00248171	0.0175133	1.9562	0.601584	0.243895	0.502501	0.80679	1.23948	1.99004	4.10013	1.020263	1.354896	0.0196227	0.0399318	0.0423128	0.0457571	0.0545379	0.0265904	0.0139829	0.00150066	0.0363735	0.0295444	0.0505773	0.0182694	0.00703696	0.0380902	0.00348414	0.00660219	0.00874133	0.0185476	0.0191259	0.0178362	0.0274236	0.0430539	0.0122658	0.0118782	0.00465979	0.0972101	0.000647962	0.0193786	0.0428137	0.00807805	0.00196294	0.0228879	0.123199	0.0106833	0.075392	0.232297
2124	-56.03431	-100.9716	44.93726	0.00357653	0.0781734	0.0154398	0.0121318	0.0219797	0.0189604	0.0415533	0.0263898	0.0190257	0.0322512	0.0397528	0.084826	0.0213037	0.0209583	0.0388959	0.0105826	0.0222406	0.0187057	0.00618756	0.0164828	0.0113524	0.0136132	0.000202695	0.0235419	0.0225143	0.0325482	0.0853358	0.0100169	0.0212927	0.0161824	0.0304051	0.00271548	0.0288615	0.0287377	0.00419172	0.0800308	1.38332	0.730103	0.857772	0.953264	1.04903	1.16581	1.36967	0.2274555	0.02410587	0.00405995	0.0887397	0.0175268	0.0137716	0.0249506	0.0215232	0.0471698	0.0299567	0.0215973	0.0366104	0.045126	0.0962914	0.0241832	0.0237912	0.0441532	0.012013	0.0252468	0.0212341	0.0070239	0.0187107	0.0128868	0.0154532	0.000230092	0.0267239	0.0255574	0.0369475	0.0968702	0.0113709	0.0241707	0.0183697	0.0345148	0.00308251	0.0327625	0.0326221	0.00475829	0.8809297
2160	-48.49137	-92.38481	43.89344	0.00506945	0.035907	0.00896596	0.0154106	0.0633282	0.0159295	0.0363979	0.0421474	0.0159339	0.0372198	0.021072	0.0147496	0.00351198	0.141588	0.00368876	0.00406317	0.00209841	0.0667037	0.000805112	0.0182364	0.00630542	0.00910361	0.00293881	0.0249698	0.0269398	0.0384945	0.0475955	0.082734	0.0841971	0.0852954	0.0119331	0.0227442	0.0292852	0.0215546	0.00143339	0.508343	1.20486	0.514503	0.723174	0.903829	1.1064	1.38279	1.94362	0.4805186	0.1757965	0.00483564	0.0342509	0.00855243	0.0146998	0.0604074	0.0151948	0.0347192	0.0402035	0.015199	0.0355032	0.0201002	0.0140693	0.00335	0.135058	0.00351863	0.00387577	0.00200163	0.0636272	0.000767979	0.0173953	0.00601461	0.00868374	0.00280327	0.0238181	0.0256973	0.0367191	0.0454003	0.0789182	0.0803138	0.0813615	0.0113827	0.0216952	0.0279346	0.0205605	0.00136728	1.048351
2196	-40.98907	-85.59783	44.60875	0.00351155	0.0090377	0.00289713	0.00598671	0.0133138	0.0119771	0.0165752	0.00432445	0.00130889	0.0165409	0.00131306	0.000462872	0.00449027	0.0298735	0.00238693	0.00198856	0.00215338	0.0163106	0.00902805	0.0414726	0.00596351	0.00390189	0.00239826	0.00696419	0.0126373	0.0198855	0.0283772	0.0100026	0.00867749	0.0514359	0.0112384	0.011949	0.00292305	0.00751165	0.00165143	0.0342494	1.4024	0.388538	0.630617	0.866025	1.1547	1.58575	2.57375	0.6835641	0.01017586	0.00922949	0.023754	0.0076146	0.015735	0.034993	0.0314796	0.0435649	0.0113661	0.00344018	0.0434749	0.00345114	0.00121658	0.0118019	0.0785172	0.00627364	0.00522658	0.00565978	0.0428696	0.0237287	0.109003	0.0156741	0.0102554	0.00630341	0.0183042	0.0332148	0.0522655	0.0745845	0.0262901	0.0228073	0.13519	0.0295381	0.0314058	0.00768272	0.0197431	0.00434051	0.3804703
2232	-54.21183	-98.44989	44.23806	0.0544127	0.0560044	0.0421867	0.0587049	0.00338441	0.0309259	0.00680768	0.00550797	0.0345886	0.0825903	0.00879956	0.0246296	0.0275866	0.0237211	0.0017262	0.0144662	0.02365	0.0621425	0.00327926	0.0356648	0.008708	0.000413008	0.00353815	0.0688624	0.0533038	0.0681793	0.00395469	0.00712504	0.0107655	0.0606318	0.0559818	0.09569	0.00214994	0.00947273	0.0547594	0.0924841	1.37813	0.383528	0.626638	0.864317	1.15698	1.59582	2.60737	0.692948	0.02796181	0.0492728	0.0507142	0.0382017	0.0531596	0.00306471	0.0280046	0.00616462	0.00498768	0.0313214	0.0747887	0.00796834	0.0223031	0.0249807	0.0214803	0.00156314	0.0130997	0.021416	0.0562724	0.0029695	0.0322959	0.00788544	0.000373995	0.00320393	0.0623575	0.0482686	0.061739	0.00358112	0.006452	0.00974855	0.0549044	0.0506937	0.086651	0.00194685	0.00857792	0.0495868	1.104315
2268	-48.24533	-92.95729	44.71196	0.0333054	0.0225442	0.00506478	0.00238181	0.0152236	0.00209519	0.000871339	0.00173197	0.0077957	0.0168096	0.0126545	0.00054348	0.0413839	0.0416989	0.010398	0.00124444	0.0237676	0.00255461	0.0134735	0.0118397	7.07759e-05	0.00134503	0.00507409	0.0172459	0.0324155	0.000151148	0.00139103	2.26377e-05	0.00507293	0.0248541	0.0161851	0.00139159	0.000782935	0.00409993	0.0169974	0.286288	1.29738	0.654695	0.813358	0.937583	1.06657	1.22947	1.52743	0.3062816	0.09194417	0.0844281	0.0571489	0.0128391	0.00603781	0.0385914	0.00531125	0.00220882	0.00439048	0.0197618	0.0426117	0.0320788	0.00137771	0.104907	0.105705	0.0263585	0.00315462	0.0602502	0.00647585	0.0341548	0.0300132	0.000179415	0.0034096	0.0128627	0.0437178	0.0821721	0.000383155	0.00352622	5.73859e-05	0.0128597	0.0630044	0.0410288	0.00352764	0.00198472	0.0103932	0.0430878	0.3944822
2304	-47.47519	-92.80686	45.33167	0.0177948	0.0470927	0.0111995	0.00444166	0.010958	0.000239057	0.00576926	6.55828e-05	0.00665164	0.0120764	0.0277441	0.00489992	0.025536	0.0171804	0.0334662	0.000582897	0.0376884	0.00146033	0.00913051	0.00350052	0.000318067	0.0115631	0.00317504	0.0367141	0.00483901	0.0145178	0.00362176	0.00012555	0.0135943	0.00781065	0.0118892	0.0109607	0.000305203	0.00535961	0.023113	0.0485337	1.39644	0.974488	0.987475	0.996076	1.00394	1.01268	1.02618	0.01868643	0.01448134	0.0418322	0.110706	0.0263279	0.0104415	0.0257602	0.000561979	0.0135624	0.000154173	0.0156368	0.0283893	0.0652211	0.0115188	0.0600304	0.0403878	0.0786728	0.00137028	0.0885984	0.00343297	0.0214641	0.00822907	0.000747716	0.0271827	0.00746393	0.0863079	0.0113756	0.0341287	0.00851406	0.000295144	0.0319576	0.0183614	0.0279492	0.0257666	0.000717474	0.0125994	0.0543342	0.425385
2340	-48.24734	-91.50889	43.26155	0.00341243	0.00844335	7.89572e-05	0.00111309	0.00518357	0.000586077	0.0004692	9.52738e-05	0.00538559	0.0135	0.0139921	0.00364415	0.00814817	0.00835216	0.00420273	0.00498482	0.00133364	0.00287754	0.00185905	0.00385479	0.00205865	0.00351531	0.000361955	0.0113518	0.00276952	0.00237827	0.00626202	0.00348867	0.000706496	0.00404186	0.0040465	0.00159128	7.02011e-05	0.00237274	0.00465882	0.0423496	1.39902	0.118235	0.353	0.722627	1.38384	2.83286	8.45776	1.543813	0.01261288	0.0241689	0.059801	0.000559223	0.00788358	0.0367133	0.00415096	0.00332316	0.000674788	0.0381441	0.095615	0.0991007	0.0258101	0.0577104	0.0591552	0.0297663	0.0353056	0.00944566	0.0203805	0.013167	0.027302	0.0145806	0.0248976	0.00256359	0.0804005	0.0196155	0.0168444	0.0443515	0.0247089	0.00500384	0.0286269	0.0286598	0.0112704	0.000497208	0.0168052	0.0329966	0.1411908
2376	-53.45556	-97.33546	43.8799	0.00250119	0.014331	0.000848971	0.018821	0.0301621	0.00593441	0.0431802	0.00592775	0.0135707	0.00346339	0.0851599	0.0195744	0.0191587	0.0132062	0.00537462	0.00385021	0.00293059	0.00372694	0.00243971	0.0212485	0.0691111	0.016873	0.00272422	0.0382678	0.0495177	0.085652	0.09463	0.0200027	0.0210276	0.0229913	0.00662838	0.0207912	0.0163593	0.00878189	0.0119191	1.08968	0.962635	0.946001	0.97329	0.991589	1.00848	1.02744	1.05708	0.04013885	0.4716552	0.00312381	0.0178984	0.0010603	0.023506	0.0376702	0.00741164	0.0539289	0.00740332	0.0169488	0.00432552	0.106358	0.024447	0.0239278	0.0164936	0.0067125	0.00480863	0.00366009	0.00465467	0.00304701	0.0265378	0.0863147	0.0210731	0.00340235	0.0477937	0.0618439	0.106973	0.118186	0.0249819	0.0262619	0.0287144	0.00827835	0.0259667	0.0204316	0.0109679	0.014886	0.8006877
2412	-50.76536	-94.31378	43.54841	0.00571693	0.0180714	0.01555	0.0113142	0.00393265	0.000649345	0.0001356	0.00242107	0.0090321	0.00751662	0.00383798	0.069702	0.0027569	0.0575205	0.00245204	0.0101906	0.0158125	0.00114163	0.00843948	0.0106654	0.0290469	0.00781679	0.00679608	0.0430874	0.041612	0.00653458	0.0314681	0.00259055	0.00778141	0.017197	0.0075555	0.0196608	0.00456595	0.0175686	0.0336001	0.951069	1.02039	0.405289	0.643733	0.871605	1.14731	1.55344	2.46738	0.6530432	0.388361	0.0107111	0.033858	0.029134	0.0211979	0.0073681	0.00121659	0.000254055	0.00453604	0.0169223	0.0140829	0.00719071	0.130592	0.00516524	0.107769	0.00459407	0.0190927	0.0296258	0.00213893	0.0158119	0.0199824	0.0544214	0.0146453	0.0127329	0.0807272	0.0779629	0.012243	0.0589577	0.00485358	0.014579	0.0322198	0.0141557	0.0368359	0.00855463	0.0329161	0.0629521	0.5337407
2448	-60.75865	-104.6063	43.84761	0.000906335	0.0135467	0.0114315	0.00686606	0.00676932	0.0199871	0.00537217	0.0219193	0.0193016	0.00622701	0.0412123	0.123835	0.0119444	0.0422616	0.0431701	0.0159148	0.0109212	0.0159793	0.00316988	0.00643323	0.0475866	0.00491142	0.00869637	0.0685126	0.00543632	0.00464266	0.0162014	0.00512851	0.00956021	0.0325375	0.0223288	0.010777	0.00289568	0.00321262	0.0155939	0.975818	1.01008	0.68534	0.831708	0.944131	1.05917	1.20234	1.45913	0.2732044	0.4025349	0.00132275	0.0197707	0.0166837	0.0100207	0.00987947	0.0291701	0.00784039	0.0319901	0.0281696	0.009088	0.0601472	0.180731	0.0174322	0.0616786	0.0630044	0.0232268	0.015939	0.0233209	0.00462627	0.00938896	0.0694501	0.00716796	0.0126919	0.0999904	0.00793402	0.00677571	0.0236451	0.00748478	0.0139526	0.0474867	0.0325878	0.0157285	0.0042261	0.00468866	0.0227585	0.685191
2484	-48.61679	-93.48283	44.86603	0.0109852	0.0210357	0.0315063	0.0130231	0.0545735	0.00663009	0.00549921	0.00417343	0.0120829	0.0263275	0.00169661	0.0081971	0.0746087	0.00851767	0.0142152	0.00814052	0.000347558	0.000689265	0.00589299	0.091591	0.00780064	0.0114346	0.00117016	0.00792339	0.0154605	0.00435122	0.00512693	0.00842439	0.00983615	0.000967006	0.00244599	0.00682857	0.0570776	0.0146213	0.0631359	0.222373	1.32401	0.702319	0.841694	0.947653	1.05524	1.18808	1.42385	0.2555091	0.06998078	0.0178233	0.0341302	0.0511185	0.0211298	0.0885447	0.0107572	0.00892239	0.00677133	0.0196044	0.042716	0.00275273	0.0132997	0.121052	0.0138198	0.023064	0.0132079	0.000563909	0.00111832	0.00956129	0.148605	0.0126564	0.0185525	0.00189857	0.0128556	0.0250845	0.00705979	0.00831838	0.0136685	0.015959	0.00156895	0.00396859	0.0110793	0.0926077	0.0237229	0.102437	0.6163378
2520	-48.95368	-93.47968	44.526	0.000670597	0.00772982	0.0365667	0.000738448	0.0638623	0.0125995	0.00396623	0.0113546	0.00871722	0.0167847	0.0087715	0.00210164	0.0233613	0.0125441	0.00406946	0.000439533	0.0120243	0.000253843	0.011007	0.0225327	0.0141605	0.018683	0.0182449	0.00441474	0.00854157	0.0164871	0.0104638	0.000858625	0.0126429	0.00510385	0.00433721	0.0248386	0.0250757	0.0105072	0.001427	0.0463595	1.39735	0.319623	0.573338	0.840676	1.18952	1.74417	3.12869	0.8247428	0.01382363	0.00153848	0.0177337	0.0838912	0.00169415	0.146513	0.0289057	0.00909931	0.0260497	0.019999	0.0385074	0.0201235	0.00482157	0.0535955	0.0287786	0.00933616	0.00100838	0.0275862	0.000582366	0.0252523	0.0516946	0.032487	0.0428625	0.0418574	0.0101283	0.0195961	0.0378246	0.024006	0.00196986	0.0290054	0.0117093	0.00995041	0.0569847	0.0575285	0.0241055	0.00327382	0.4358822
2556	-49.71075	-93.50572	43.79497	0.0031865	0.0693025	0.0203753	0.0116743	0.0355625	0.0166361	0.000223491	0.00580449	0.0435301	0.0119816	0.00337799	0.0199418	0.00112983	0.0746812	0.0235888	0.0127477	0.0104314	0.00297737	0.0184618	0.00815463	0.0173931	0.0301774	0.106535	0.0230355	0.0377191	0.0171156	0.0148538	0.004865	0.00893204	0.00279181	0.0176284	0.00451805	0.043352	0.0105994	0.0157314	0.951103	1.02037	0.647072	0.808725	0.935913	1.06848	1.23651	1.54542	0.3147506	0.3883801	0.00425425	0.0925246	0.0272027	0.0155861	0.0474789	0.0222106	0.000298379	0.00774947	0.0581162	0.0159964	0.0045099	0.026624	0.00150841	0.0997056	0.0314929	0.0170192	0.0139267	0.00397504	0.024648	0.0108871	0.0232212	0.0402893	0.142234	0.0307543	0.0503581	0.0228508	0.0198311	0.00649518	0.011925	0.0037273	0.0235354	0.00603198	0.0578785	0.014151	0.0210028	0.7490172
2592	-55.04411	-99.91622	44.87211	0.00204114	0.00487447	0.0157734	0.00653312	0.0181187	0.00250283	3.21735e-06	0.00228876	0.00115503	0.0456019	0.0138641	0.0137638	0.00110482	0.0276336	0.0126322	0.000799479	0.0123056	0.0376639	0.00512206	0.0151122	0.00373411	0.0336204	0.00510778	0.0364148	0.0311226	0.00483051	0.0042439	0.0272046	0.0209862	0.0132563	0.0290444	0.0138533	0.0175291	0.0258452	0.000794695	0.305814	1.28924	0.821415	0.908514	0.970511	1.03039	1.1007	1.21741	0.1422474	0.09883499	0.00403003	0.00962416	0.0311431	0.012899	0.0357736	0.0049416	6.35234e-06	0.00451894	0.0022805	0.0900366	0.0273733	0.0271753	0.00218135	0.0545598	0.024941	0.00157849	0.0242962	0.0743637	0.010113	0.0298375	0.00737263	0.0663802	0.0100848	0.0718976	0.0614485	0.00953737	0.00837917	0.0537129	0.0414353	0.0261732	0.0573454	0.027352	0.0346095	0.0510289	0.00156905	0.5064823
2628	-45.20503	-89.09203	43.88699	0.00667981	0.027833	0.00492057	0.0135782	0.0210671	0.00638498	2.23776e-08	0.0118744	0.00124135	0.0319888	0.00834028	0.0154657	0.0132861	0.0534381	0.00334557	0.00576991	0.0346219	0.00651485	0.00057331	0.00533068	0.0405383	0.0264202	0.0184106	0.00530345	0.0216605	0.0222218	0.000964913	0.0325143	0.00339608	0.000774192	0.00447578	0.0156216	0.0249261	0.00861249	0.000225502	0.311803	1.28675	0.212942	0.470318	0.7903	1.26534	2.12622	4.69611	1.118396	0.100966	0.0134046	0.0558536	0.00987432	0.0272479	0.0422763	0.012813	4.4906e-08	0.0238288	0.00249106	0.0641933	0.0167368	0.0310357	0.0266617	0.107236	0.0067137	0.0115787	0.0694772	0.0130736	0.00115049	0.0106973	0.0813499	0.0530186	0.0369452	0.0106427	0.043467	0.0445933	0.00193633	0.0652477	0.00681505	0.0015536	0.00898174	0.0313486	0.0500202	0.017283	0.000452525	0.4983203
2664	-53.9242	-97.89713	43.97293	0.00711844	0.015091	0.00243828	0.0118668	0.00747936	0.0190019	4.46165e-05	0.00851856	0.00554693	0.00831735	0.000441848	0.00154873	0.00746348	0.0140707	0.00923372	0.0147448	0.000112488	0.00821919	0.00852015	0.00593816	0.0171623	0.0207742	0.00232422	0.00239601	0.00508818	0.00980036	0.00369777	0.0459102	0.00516009	0.000729538	0.0115457	0.00991925	0.00504953	0.0116481	0.000805891	0.0518928	1.39504	0.167403	0.418242	0.76189	1.31252	2.39096	5.97359	1.292376	0.01549915	0.0231323	0.04904	0.00792351	0.0385626	0.0243051	0.0617491	0.000144987	0.0276822	0.0180254	0.0270283	0.00143584	0.00503278	0.0242535	0.0457245	0.0300061	0.047915	0.000365545	0.0267093	0.0276873	0.0192968	0.0557709	0.0675083	0.00755284	0.00778614	0.0165347	0.0318475	0.0120164	0.149191	0.0167684	0.00237073	0.0375192	0.0322339	0.0164091	0.0378519	0.00261884	0.3077277
2700	-46.05427	-91.08897	45.0347	0.00960842	0.0216057	0.00344599	0.0133409	0.0282445	0.0232873	0.000160135	0.00843943	0.0119476	0.0109745	0.00241512	0.027306	0.00357774	0.0254594	0.0114264	0.0329533	0.00187915	0.0139166	0.00562016	0.00263942	0.0227103	0.0747357	0.00813953	0.0209636	0.00431664	0.00447408	0.00246693	0.0191775	0.0204909	0.00718471	0.00748252	0.00252506	0.0236431	0.0189872	0.00540049	0.0379082	1.40087	0.655392	0.81378	0.937734	1.0664	1.22883	1.5258	0.3055126	0.01127519	0.0191805	0.0431298	0.00687896	0.0266315	0.0563823	0.0464867	0.000319665	0.016847	0.0238501	0.0219075	0.00482112	0.0545088	0.00714197	0.0508227	0.0228097	0.0657821	0.00375121	0.0277806	0.0112191	0.00526887	0.0453348	0.149189	0.0162483	0.041848	0.00861697	0.00893126	0.00492455	0.0382826	0.0409045	0.0143423	0.0149368	0.00504058	0.0471969	0.0379028	0.0107806	0.5009463
2736	-53.72071	-98.88978	45.16907	0.0278636	0.0300639	0.000305286	0.0143237	0.0103387	0.00837599	0.00247225	0.0216859	0.00192303	0.0363042	0.0407196	0.011564	0.000750256	0.0439087	0.00821297	0.098055	0.00101102	0.00843451	0.00777062	0.0359003	0.0623191	0.0340861	0.0687208	0.0521742	0.00259229	0.00248369	0.00472404	0.0542185	0.0213373	0.00184116	0.0435112	0.0162081	0.0262207	0.00895027	0.00706769	0.113093	1.36954	0.988532	0.994391	0.998247	1.00176	1.00564	1.0116	0.008339929	0.03440712	0.0341282	0.0368232	0.000373924	0.0175442	0.0126632	0.0102592	0.00302809	0.0265616	0.00235539	0.0444665	0.0498747	0.014164	0.000918937	0.0537808	0.0100595	0.120101	0.00123832	0.0103309	0.0095177	0.0439718	0.0763304	0.0417498	0.0841714	0.0639046	0.00317512	0.0030421	0.00578616	0.0664085	0.0261346	0.00225511	0.0532939	0.0198522	0.032116	0.0109626	0.00865673	0.8164389
2772	-57.10887	-101.3834	44.27449	0.00233278	0.0128554	0.0342386	0.0223633	0.00331267	0.00227267	0.00550415	0.000792991	0.00484244	0.0111978	0.0141676	0.0198104	0.00562121	0.0654206	0.0175777	0.00102332	0.0663408	0.0121001	0.0247143	0.00291956	0.0734552	0.0216144	0.0015988	0.0458575	0.000231647	0.0528706	0.0113427	0.000277879	0.0113095	0.00078228	0.0320691	0.00086898	0.0107201	0.000496125	1.52667e-05	0.55095	1.1871	0.586848	0.771098	0.922105	1.08448	1.29685	1.70402	0.3853883	0.1933801	0.00393441	0.0216816	0.0577459	0.0377173	0.00558707	0.00383303	0.00928314	0.00133744	0.00816713	0.0188859	0.0238947	0.0334117	0.00948057	0.110337	0.029646	0.0017259	0.111889	0.0204077	0.0416824	0.00492404	0.123888	0.0364543	0.0026965	0.077342	0.00039069	0.08917	0.0191303	0.000468662	0.0190742	0.00131937	0.0540869	0.0014656	0.0180802	0.000836751	2.57483e-05	0.5929185
2808	-58.02483	-102.2369	44.21202	0.00138986	0.042342	0.0238296	0.0118401	0.019235	0.012093	0.000969065	0.00276296	0.0050701	0.0129912	0.00353688	0.0019068	0.00226567	0.0277863	0.000521373	0.0152676	0.00354327	0.00265156	0.025906	0.00406606	0.00384561	0.00823752	0.0246842	0.00904882	0.00803857	0.0240449	2.20541e-05	0.00495993	0.0160376	0.0154165	0.00726831	0.0151779	0.00980038	0.00651132	0.00191895	0.754441	1.10232	0.781989	0.88698	0.963274	1.03813	1.12742	1.27879	0.1778131	0.2851724	0.00370643	0.112916	0.0635479	0.0315747	0.0512951	0.0322492	0.00258426	0.00736814	0.0135207	0.0346444	0.00943201	0.00508498	0.006042	0.0740994	0.00139038	0.040715	0.00944905	0.00707108	0.0690852	0.0108432	0.0102553	0.0219675	0.0658267	0.024131	0.0214369	0.0641219	5.88131e-05	0.0132269	0.0427683	0.0411122	0.0193828	0.0404758	0.0261353	0.0173641	0.00511739	0.3749869
2844	-46.30737	-91.03424	44.72687	0.00424864	0.0350466	0.0242004	0.00503109	0.0005632	0.00831797	0.0033088	0.00584519	0.0190366	0.000703936	0.0124013	0.012593	0.00201512	0.0591065	0.00182169	0.0151343	0.0141425	0.0136786	0.0174094	0.0312249	0.00441615	0.00895403	0.0212314	7.66061e-05	0.0364922	0.0475954	0.0571661	0.0134718	0.00264607	0.0130542	0.0369423	0.011881	0.0181676	0.0072629	0.0143825	0.338459	1.27564	0.730229	0.857845	0.953289	1.049	1.16571	1.36943	0.2273307	0.1105518	0.00733067	0.0604701	0.0417557	0.00868072	0.000971755	0.014352	0.00570906	0.0100854	0.0328462	0.00121458	0.0213975	0.0217283	0.00347691	0.101983	0.00314318	0.026113	0.0244017	0.0236013	0.0300385	0.053876	0.0076197	0.0154494	0.036633	0.000132177	0.0629642	0.0821219	0.0986353	0.0232444	0.00456558	0.0225239	0.0637409	0.0204997	0.0313468	0.0125315	0.0248159	0.5795701
2880	-55.57023	-99.86936	44.29914	0.0962186	0.043237	0.0181219	0.0407814	0.0256812	0.0326323	0.0157511	0.00872063	0.0729366	0.0202753	0.000275642	0.021957	0.0238215	0.0761432	0.010126	0.017298	0.0549343	0.0759027	0.0250999	0.0637072	0.00675373	0.00388899	0.0494109	0.00225778	0.0516836	0.0885935	0.084647	0.0977135	0.00167456	0.0200364	0.0530767	0.020337	0.0224315	0.0391776	0.0723873	0.113328	1.36945	0.656749	0.814602	0.93803	1.06606	1.22759	1.52265	0.3040163	0.03448108	0.0708693	0.0318459	0.0133475	0.0300373	0.0189153	0.0240351	0.0116014	0.00642313	0.053721	0.0149337	0.000203023	0.0161723	0.0175456	0.0560829	0.00745824	0.0127407	0.0404616	0.0559057	0.0184872	0.0469232	0.00497442	0.00286441	0.0363933	0.00166295	0.0380673	0.065253	0.0623463	0.0719703	0.00123339	0.0147577	0.0390934	0.0149791	0.0165218	0.0288561	0.0533164	1.357691
